Transcript id,LOC id
Ca_14853,LOC101506743
Ca_14854,LOC101506417
Ca_14856,LOC101505345
Ca_14857,LOC101505024
Ca_14858,LOC113786106
Ca_14859,LOC101504492
Ca_14860,LOC113785478
Ca_14861,LOC101496412
Ca_14862,LOC101512687
Ca_14863,LOC105851981
Ca_14864,LOC101492432
Ca_14865,LOC101492088
Ca_14866,LOC101491764
Ca_14867,LOC101491449
Ca_14868,LOC101491141
Ca_14869,LOC101503488
Ca_14870,LOC101490815
Ca_14872,LOC101490815
Ca_14873,LOC101490815
Ca_14874,LOC101490491
Ca_14875,LOC101490168
Ca_14876,LOC101489421
Ca_14877,LOC101488974
Ca_14878,LOC101488313
Ca_14879,LOC101515560
Ca_14880,LOC101515234
Ca_14881,LOC101514911
Ca_14882,LOC101514139
Ca_14883,LOC101513791
Ca_14884,LOC101513487
Ca_14885,LOC101512839
Ca_14886,LOC101512083
Ca_14887,LOC101511767
Ca_14888,LOC101511437
Ca_14889,LOC101497074
Ca_14890,LOC105851283
Ca_14891,LOC105851233
Ca_14892,LOC101497296
Ca_14893,LOC101497745
Ca_14894,LOC101495663
Ca_14895,LOC101498275
Ca_14896,LOC101498611
Ca_14897,LOC101498941
Ca_14898,LOC101512490
Ca_14899,LOC101512490
Ca_14900,LOC101499889
Ca_14901,LOC101500536
Ca_14902,LOC101500851
Ca_14903,LOC101501181
Ca_14904,LOC101501497
Ca_14905,LOC101494686
Ca_14906,LOC101501810
Ca_14907,LOC101502134
Ca_14908,LOC101502451
Ca_14909,LOC101502757
Ca_14910,LOC101503070
Ca_14911,LOC101503398
Ca_14912,LOC101511858
Ca_14913,LOC101498625
Ca_14914,LOC101504059
Ca_14915,LOC101505122
Ca_14916,LOC101505122
Ca_14917,LOC101505445
Ca_14918,LOC105851991
Ca_14919,LOC101505780
Ca_14920,LOC101506310
Ca_14921,LOC101506632
Ca_14922,LOC101506964
Ca_14923,LOC101507293
Ca_14924,LOC101507600
Ca_14925,LOC101507917
Ca_14926,LOC101508455
Ca_14927,LOC101508758
Ca_14928,LOC101509301
Ca_14929,LOC101509615
Ca_14930,LOC101509945
Ca_14931,LOC101510475
Ca_14933,LOC105851994
Ca_14934,LOC101510924
Ca_14935,LOC101510475
Ca_14936,LOC113787563
Ca_14938,LOC101512687
Ca_14939,LOC101512687
Ca_14940,LOC113788175
Ca_14941,LOC105852783
Ca_14942,LOC101512371
Ca_14943,LOC101494330
Ca_14944,LOC101511605
Ca_14945,LOC101503488
Ca_14946,LOC101491713
Ca_14947,LOC101511184
Ca_14948,LOC101510864
Ca_14949,LOC101510544
Ca_14950,LOC113785426
Ca_14951,LOC101510206
Ca_14952,LOC101509888
Ca_14953,LOC113785494
Ca_14954,LOC101503488
Ca_14955,LOC113787582
Ca_14956,LOC101509359
Ca_14957,LOC101509037
Ca_14958,LOC101508507
Ca_14959,LOC101508182
Ca_14960,LOC101507659
Ca_14961,LOC101507347
Ca_14962,LOC101511858
Ca_14963,LOC101507025
Ca_14964,LOC101507025
Ca_14965,LOC101507025
Ca_14967,LOC101507025
Ca_14968,LOC101506693
Ca_14969,LOC113784245
Ca_14970,LOC101505941
Ca_14971,LOC101505615
Ca_14972,LOC101498781
Ca_14974,LOC101491410
Ca_14975,LOC101504977
Ca_14976,LOC101504435
Ca_14977,LOC101503802
Ca_14978,LOC101490448
Ca_14980,LOC101502408
Ca_14981,LOC101502081
Ca_14982,LOC101501758
Ca_14983,LOC101501240
Ca_14984,LOC101500910
Ca_14985,LOC101500600
Ca_14986,LOC113784405
Ca_14987,LOC101499444
Ca_14988,LOC101513676
Ca_14989,LOC101499123
Ca_14990,LOC101498807
Ca_14991,LOC105852719
Ca_14992,LOC101503488
Ca_14993,LOC113784245
Ca_14994,LOC113784101
Ca_14995,LOC101498462
Ca_14996,LOC101498131
Ca_14997,LOC101497574
Ca_14998,LOC101496602
Ca_14999,LOC113787582
Ca_15000,LOC101503488
Ca_15001,LOC101496274
Ca_15002,LOC101515069
Ca_15003,LOC113787582
Ca_15004,LOC101495940
Ca_15006,LOC101495613
Ca_15007,LOC113787582
Ca_15008,LOC113784405
Ca_15010,LOC105852983
Ca_15011,LOC101513332
Ca_15012,LOC101512789
Ca_15013,LOC101512470
Ca_15014,LOC101512145
Ca_15015,LOC101511832
Ca_15016,LOC101511507
Ca_15017,LOC101511186
Ca_15018,LOC101510866
Ca_15019,LOC101510545
Ca_15020,LOC101510208
Ca_15021,LOC101509686
Ca_15022,LOC101509365
Ca_15023,LOC101509043
Ca_15024,LOC101508100
Ca_15025,LOC101507663
Ca_15026,LOC101488584
Ca_15027,LOC101507350
Ca_15029,LOC101507028
Ca_15031,LOC101506698
Ca_15032,LOC101506371
Ca_15033,LOC101506057
Ca_15034,LOC101505733
Ca_15035,LOC101505398
Ca_15036,LOC101505078
Ca_15037,LOC101504754
Ca_15038,LOC101504438
Ca_15039,LOC101503686
Ca_15040,LOC101503351
Ca_15041,LOC101503027
Ca_15042,LOC101502713
Ca_15043,LOC101502085
Ca_15044,LOC101502411
Ca_15046,LOC101501444
Ca_15047,LOC101500811
Ca_15048,LOC101500489
Ca_15049,LOC101500171
Ca_15050,LOC101499840
Ca_15051,LOC101499542
Ca_15052,LOC101499223
Ca_15053,LOC101498897
Ca_15054,LOC101498466
Ca_15055,LOC101498135
Ca_15056,LOC101497815
Ca_15057,LOC101497479
Ca_15058,LOC101496048
Ca_15059,LOC101488325
Ca_15060,LOC101494646
Ca_15061,LOC101506477
Ca_15062,LOC101494334
Ca_15063,LOC101493699
Ca_15064,LOC101493379
Ca_15065,LOC101493056
Ca_15066,LOC101492485
Ca_15067,LOC101492143
Ca_15069,LOC101491308
Ca_15070,LOC101490674
Ca_15071,LOC101490125
Ca_15072,LOC101489802
Ca_15073,LOC101514210
Ca_15074,LOC101489156
Ca_15075,LOC101488830
Ca_15076,LOC101488487
Ca_15077,LOC101515725
Ca_15078,LOC101515391
Ca_15079,LOC101515071
Ca_15080,LOC101514745
Ca_15081,LOC101513863
Ca_15082,LOC101514419
Ca_15083,LOC101514096
Ca_15084,LOC101504266
Ca_15085,LOC101513676
Ca_15086,LOC101504545
Ca_15087,LOC101503624
Ca_15088,LOC101503069
Ca_15089,LOC101502756
Ca_15090,LOC101502241
Ca_15091,LOC101502241
Ca_15092,LOC101501281
Ca_15093,LOC101501281
Ca_15094,LOC101501281
Ca_15095,LOC101500961
Ca_15096,LOC101500438
Ca_15097,LOC101499887
Ca_15098,LOC101499887
Ca_15099,LOC101498849
Ca_15100,LOC101499170
Ca_15101,LOC101499170
Ca_15102,LOC101515055
Ca_15103,LOC113785426
Ca_15104,LOC101498273
Ca_15105,LOC101497947
Ca_15106,LOC101497615
Ca_15107,LOC101497295
Ca_15108,LOC101496964
Ca_15109,LOC101495880
Ca_15111,LOC101495336
Ca_15112,LOC101495006
Ca_15113,LOC101494066
Ca_15114,LOC101493746
Ca_15115,LOC101493746
Ca_15116,LOC101493205
Ca_15117,LOC101492873
Ca_15118,LOC101492210
Ca_15119,LOC101492547
Ca_15120,LOC101491876
Ca_15121,LOC101491566
Ca_15123,LOC105852719
Ca_15124,LOC101495131
Ca_15125,LOC101491240
Ca_15126,LOC101490924
Ca_15127,LOC101490602
Ca_15128,LOC101490284
Ca_15129,LOC101489951
Ca_15130,LOC101489193
Ca_15131,LOC101488870
Ca_15132,LOC101488524
Ca_15133,LOC101513206
Ca_15134,LOC101515766
Ca_15135,LOC101515113
Ca_15136,LOC101515113
Ca_15137,LOC101513206
Ca_15138,LOC101514789
Ca_15139,LOC101514465
Ca_15140,LOC101514138
Ca_15141,LOC101513602
Ca_15142,LOC101513273
Ca_15143,LOC101512947
Ca_15144,LOC101505220
Ca_15145,LOC101512637
Ca_15146,LOC101512307
Ca_15147,LOC101512307
Ca_15148,LOC101511979
Ca_15149,LOC101511125
Ca_15150,LOC101511657
Ca_15151,LOC101510474
Ca_15152,LOC101509943
Ca_15153,LOC101504917
Ca_15154,LOC101509076
Ca_15155,LOC101508553
Ca_15156,LOC101489770
Ca_15157,LOC101490415
Ca_15158,LOC101489770
Ca_15159,LOC113784405
Ca_15160,NAC55
Ca_15161,LOC101498195
Ca_15162,LOC101498524
Ca_15163,LOC101498867
Ca_15164,LOC101499188
Ca_15165,LOC113784497
Ca_15166,LOC101499715
Ca_15167,LOC101500027
Ca_15168,LOC101500564
Ca_15169,LOC101500877
Ca_15170,LOC101501206
Ca_15171,LOC101501519
Ca_15172,LOC101494424
Ca_15173,LOC101501835
Ca_15174,LOC101502581
Ca_15175,LOC113788060
Ca_15176,LOC101503098
Ca_15177,LOC101503973
Ca_15178,LOC101503426
Ca_15179,LOC101491694
Ca_15180,LOC113787582
Ca_15181,LOC101504290
Ca_15183,LOC101504622
Ca_15184,LOC101504942
Ca_15185,LOC101505252
Ca_15186,LOC101505581
Ca_15187,LOC101508461
Ca_15188,LOC101492677
Ca_15189,LOC101505909
Ca_15190,LOC101506222
Ca_15191,LOC101515230
Ca_15192,LOC101506552
Ca_15193,LOC113784101
Ca_15194,LOC113787651
Ca_15196,LOC101506884
Ca_15197,LOC113784245
Ca_15198,LOC101493981
Ca_15199,LOC101507213
Ca_15200,LOC101507530
Ca_15201,LOC101498803
Ca_15202,LOC101501357
Ca_15203,LOC101508060
Ca_15204,LOC101508377
Ca_15205,LOC101508690
Ca_15206,LOC101509209
Ca_15207,LOC101511256
Ca_15208,LOC105852336
Ca_15209,LOC101511906
Ca_15210,LOC101512234
Ca_15211,LOC101512561
Ca_15212,LOC113787582
Ca_15213,LOC105852082
Ca_15214,LOC101513194
Ca_15215,LOC101513517
Ca_15216,LOC101513826
Ca_15217,LOC101514172
Ca_15218,LOC101514495
Ca_15219,LOC101514815
Ca_15220,LOC101515139
Ca_15221,LOC101515458
Ca_15222,LOC101488214
Ca_15223,LOC101488787
Ca_15224,LOC101489116
Ca_15225,LOC101489449
Ca_15226,LOC105851453
Ca_15228,LOC101501024
Ca_15230,LOC101489007
Ca_15231,LOC101501341
Ca_15232,LOC101501659
Ca_15233,LOC101495785
Ca_15234,LOC101501972
Ca_15235,LOC101502302
Ca_15236,NAC20
Ca_15237,LOC101503144
Ca_15238,LOC101503464
Ca_15239,LOC101503806
Ca_15241,LOC101504126
Ca_15242,LOC101490174
Ca_15243,LOC101501857
Ca_15244,LOC101504758
Ca_15245,LOC105851672
Ca_15246,LOC101505081
Ca_15247,LOC101505625
Ca_15248,LOC101506259
Ca_15249,LOC101506586
Ca_15250,LOC101507779
Ca_15251,LOC101507353
Ca_15252,LOC101508299
Ca_15253,LOC101496387
Ca_15254,LOC101508823
Ca_15255,LOC101509689
Ca_15256,LOC101509368
Ca_15257,LOC101510008
Ca_15258,LOC105852317
Ca_15259,LOC101510329
Ca_15260,MAPK3
Ca_15261,LOC101511731
Ca_15262,LOC101512047
Ca_15263,LOC101512376
Ca_15264,LOC101512689
Ca_15265,LOC101513335
Ca_15266,LOC101513008
Ca_15267,LOC101497686
Ca_15268,LOC101513660
Ca_15269,LOC101494816
Ca_15270,LOC101514323
Ca_15271,LOC101514643
Ca_15272,LOC101514973
Ca_15273,LOC101498014
Ca_15274,LOC101515297
Ca_15275,LOC101498345
Ca_15276,LOC101488254
Ca_15277,LOC101488832
Ca_15281,LOC101489488
Ca_15282,LOC101500294
Ca_15283,LOC101490013
Ca_15284,LOC101490354
Ca_15285,LOC101490676
Ca_15286,LOC101490997
Ca_15287,LOC101491310
Ca_15288,LOC101491821
Ca_15289,LOC101492149
Ca_15290,LOC101492491
Ca_15291,LOC101492823
Ca_15292,LOC101501246
Ca_15293,LOC105852058
Ca_15294,LOC101495977
Ca_15295,LOC101507639
Ca_15296,LOC101507639
Ca_15298,LOC101506794
Ca_15299,LOC101506467
Ca_15300,LOC101506136
Ca_15301,LOC101505596
Ca_15302,LOC101505059
Ca_15303,LOC101504314
Ca_15304,LOC101504642
Ca_15305,LOC101503994
Ca_15306,LOC101509886
Ca_15307,LOC101502916
Ca_15308,LOC101502599
Ca_15309,LOC101502286
Ca_15311,LOC101501952
Ca_15312,LOC101501226
Ca_15313,LOC101500897
Ca_15314,LOC101500585
Ca_15315,LOC101500049
Ca_15316,LOC101499740
Ca_15317,LOC101499432
Ca_15318,LOC101498790
Ca_15319,LOC101499113
Ca_15320,LOC101498215
Ca_15321,LOC101497894
Ca_15322,LOC101497125
Ca_15323,LOC101497462
Ca_15324,LOC101496590
Ca_15325,LOC101496590
Ca_15326,LOC101496261
Ca_15327,LOC101495496
Ca_15328,LOC101495170
Ca_15329,LOC101494629
Ca_15330,LOC101493890
Ca_15331,LOC101493572
Ca_15332,LOC101493032
Ca_15333,LOC101492695
Ca_15334,LOC101492365
Ca_15335,LOC101492027
Ca_15336,LOC101491394
Ca_15337,LOC101491711
Ca_15338,LOC101490754
Ca_15339,LOC101491080
Ca_15340,LOC101490432
Ca_15341,LOC101508806
Ca_15342,LOC101490107
Ca_15343,LOC101489784
Ca_15344,LOC101489466
Ca_15345,LOC101489135
Ca_15346,LOC101515709
Ca_15347,LOC101514956
Ca_15348,LOC101514398
Ca_15349,LOC101507978
Ca_15350,LOC101508171
Ca_15351,LOC101514072
Ca_15352,LOC101508171
Ca_15353,LOC101514072
Ca_15354,LOC101513096
Ca_15355,LOC101512771
Ca_15356,LOC101512450
Ca_15357,LOC101512124
Ca_15358,LOC101511377
Ca_15359,LOC101511068
Ca_15360,LOC101510746
Ca_15361,LOC101510418
Ca_15362,LOC101509873
Ca_15363,LOC101499066
Ca_15364,LOC101504729
Ca_15365,LOC101503320
Ca_15366,LOC101505372
Ca_15367,LOC101505052
Ca_15368,LOC101506030
Ca_15369,LOC101506557
Ca_15370,LOC101506890
Ca_15371,LOC101507444
Ca_15372,LOC101507746
Ca_15374,LOC101508070
Ca_15375,LOC105851293
Ca_15376,LOC101509221
Ca_15377,LOC101509546
Ca_15378,LOC101490977
Ca_15379,LOC101510087
Ca_15380,LOC101510410
Ca_15381,LOC101510739
Ca_15382,LOC101510953
Ca_15383,LOC101504571
Ca_15384,LOC113787582
Ca_15385,LOC101500682
Ca_15386,LOC101511264
Ca_15387,LOC101512246
Ca_15388,LOC101511913
Ca_15389,LOC101511584
Ca_15390,LOC101512573
Ca_15391,LOC101500998
Ca_15392,LOC101512879
Ca_15393,LOC101513207
Ca_15394,LOC101513529
Ca_15395,LOC101514182
Ca_15396,LOC101513836
Ca_15397,bZIP
Ca_15398,LOC101515595
Ca_15399,LOC101488348
Ca_15400,LOC101488671
Ca_15401,LOC101489337
Ca_15402,LOC101489013
Ca_15403,LOC101501312
Ca_15404,LOC101489867
Ca_15405,LOC101490203
Ca_15406,LOC101490524
Ca_15407,LOC101490524
Ca_15408,LOC101490846
Ca_15409,LOC101491164
Ca_15410,LOC101491480
Ca_15411,LOC101492016
Ca_15412,LOC101501629
Ca_15413,LOC101492352
Ca_15414,LOC101492915
Ca_15415,LOC101501942
Ca_15416,LOC101493458
Ca_15417,LOC101494100
Ca_15418,LOC101493779
Ca_15419,LOC101494621
Ca_15420,LOC101494936
Ca_15421,LOC101495269
Ca_15422,LOC101495598
Ca_15423,LOC101496024
Ca_15424,LOC101496576
Ca_15425,LOC101497227
Ca_15426,LOC101496901
Ca_15427,LOC101497556
Ca_15428,LOC101497888
Ca_15429,LOC101498209
Ca_15430,LOC101488361
Ca_15431,LOC101498878
Ca_15432,LOC101499200
Ca_15433,LOC101508453
Ca_15434,LOC101511517
Ca_15435,LOC101508757
Ca_15436,LOC101511858
Ca_15437,LOC101493097
Ca_15438,LOC101493425
Ca_15439,LOC101503155
Ca_15440,LOC101493745
Ca_15441,LOC101493745
Ca_15442,LOC101494472
Ca_15443,LOC101494794
Ca_15444,LOC101509728
Ca_15445,LOC101502224
Ca_15447,LOC101514955
Ca_15448,LOC101496431
Ca_15449,LOC101496762
Ca_15451,LOC101497529
Ca_15452,LOC101497861
Ca_15454,LOC101511977
Ca_15455,LOC101515276
Ca_15456,LOC101512946
Ca_15457,LOC101498404
Ca_15458,LOC105852883
Ca_15459,LOC101499062
Ca_15460,LOC101499374
Ca_15461,LOC101499682
Ca_15462,LOC113786227
Ca_15463,LOC101499992
Ca_15464,LOC101500648
Ca_15465,LOC101514268
Ca_15466,LOC101501180
Ca_15467,LOC101501496
Ca_15468,LOC101514907
Ca_15469,LOC101501809
Ca_15470,LOC101513676
Ca_15471,LOC101511229
Ca_15472,LOC101492808
Ca_15473,LOC101488633
Ca_15474,LOC101490977
Ca_15475,LOC101505674
Ca_15476,LOC101505343
Ca_15478,LOC101505022
Ca_15479,LOC101490977
Ca_15480,LOC101504697
Ca_15481,LOC113788054
Ca_15482,LOC113783979
Ca_15483,LOC101504371
Ca_15484,LOC101504058
Ca_15485,LOC101502347
Ca_15486,LOC101490973
Ca_15487,LOC101505997
Ca_15488,LOC101506308
Ca_15489,LOC113787582
Ca_15490,LOC113784245
Ca_15491,LOC101492546
Ca_15492,LOC101506630
Ca_15493,LOC101493837
Ca_15494,LOC101506963
Ca_15495,LOC101507814
Ca_15496,LOC101508133
Ca_15497,LOC105851293
Ca_15498,LOC101494164
Ca_15499,LOC101511858
Ca_15500,LOC101488944
Ca_15501,LOC101492831
Ca_15502,LOC105852043
Ca_15503,LOC101493162
Ca_15504,LOC101493710
Ca_15505,CAMKK6
Ca_15506,LOC101494345
Ca_15507,LOC101494657
Ca_15508,LOC101495303
Ca_15509,LOC101494978
Ca_15510,LOC101498109
Ca_15511,LOC101495628
Ca_15512,LOC101495951
Ca_15513,LOC101496286
Ca_15514,NAC65
Ca_15515,NAC65
Ca_15516,LOC101497369
Ca_15517,LOC101497698
Ca_15518,LOC101498024
Ca_15519,LOC101498355
Ca_15520,LOC101499550
Ca_15521,LOC101499235
Ca_15522,LOC101508367
Ca_15524,LOC101500717
Ca_15525,LOC101501028
Ca_15526,LOC101501346
Ca_15527,LOC101501668
Ca_15528,LOC101501981
Ca_15529,LOC101502724
Ca_15530,LOC101502724
Ca_15531,LOC101489267
Ca_15532,LOC101503035
Ca_15533,LOC101504024
Ca_15534,LOC101503702
Ca_15535,LOC101503363
Ca_15536,LOC101489589
Ca_15537,LOC101489907
Ca_15538,LOC101505306
Ca_15539,LOC101505638
Ca_15540,LOC101506378
Ca_15541,LOC101506378
Ca_15542,LOC101506709
Ca_15543,LOC101507042
Ca_15544,LOC101507361
Ca_15545,LOC101507673
Ca_15546,LOC101507998
Ca_15547,LOC101508307
Ca_15548,LOC101508624
Ca_15549,LOC101508941
Ca_15550,LOC101509481
Ca_15551,LOC101510019
Ca_15552,LOC101510338
Ca_15553,LOC101511622
Ca_15554,LOC101511100
Ca_15555,LOC101512156
Ca_15556,LOC101512484
Ca_15557,LOC101513454
Ca_15558,LOC101513129
Ca_15559,LOC101513765
Ca_15560,LOC101514106
Ca_15561,LOC101514429
Ca_15562,LOC101514755
Ca_15563,LOC101514755
Ca_15564,LOC101515303
Ca_15565,LOC105852719
Ca_15566,LOC101502545
Ca_15567,LOC101501819
Ca_15569,LOC105851293
Ca_15570,LOC101502143
Ca_15571,LOC101502460
Ca_15572,LOC101489445
Ca_15573,LOC101503525
Ca_15574,LOC101504175
Ca_15575,LOC101504922
Ca_15576,LOC101505682
Ca_15577,LOC101506004
Ca_15578,LOC101499237
Ca_15579,LOC101506320
Ca_15580,LOC101506639
Ca_15581,LOC101506970
Ca_15582,LOC101508142
Ca_15583,LOC101508463
Ca_15584,LOC101508764
Ca_15585,LOC101509407
Ca_15586,LOC101509734
Ca_15587,LOC101510275
Ca_15588,LOC101510275
Ca_15589,LOC101513206
Ca_15590,LOC101510839
Ca_15591,LOC105852372
Ca_15592,LOC105852085
Ca_15593,LOC101510275
Ca_15594,LOC101510600
Ca_15595,LOC101510928
Ca_15596,LOC101511772
Ca_15597,LOC101511772
Ca_15598,LOC101511772
Ca_15599,LOC101512736
Ca_15600,LOC101513062
Ca_15601,LOC101513390
Ca_15602,LOC101513932
Ca_15603,LOC101514273
Ca_15604,LOC101514797
Ca_15605,LOC101515121
Ca_15606,LOC101515771
Ca_15607,LOC105852155
Ca_15608,LOC113786682
Ca_15610,LOC101488875
Ca_15611,LOC101489199
Ca_15612,LOC101489748
Ca_15613,LOC101490065
Ca_15614,LOC101499069
Ca_15616,LOC101490399
Ca_15617,LOC101490723
Ca_15618,LOC101491045
Ca_15619,LOC101491359
Ca_15620,LOC101491678
Ca_15621,LOC101493529
Ca_15622,LOC101492882
Ca_15623,LOC101492325
Ca_15624,LOC101491989
Ca_15625,LOC101499383
Ca_15626,LOC101493849
Ca_15627,LOC101494175
Ca_15628,LOC113786663
Ca_15629,LOC101494484
Ca_15630,LOC113784405
Ca_15631,LOC101511498
Ca_15632,LOC113787582
Ca_15633,LOC101512787
Ca_15634,LOC101505289
Ca_15635,LOC101505289
Ca_15636,LOC101513329
Ca_15637,LOC101513657
Ca_15638,LOC101513984
Ca_15639,LOC101514318
Ca_15641,LOC101514640
Ca_15642,LOC101514968
Ca_15643,LOC101488582
Ca_15644,LOC101488251
Ca_15645,LOC101488926
Ca_15646,LOC101489249
Ca_15647,LOC101502545
Ca_15648,LOC101490225
Ca_15649,LOC101489887
Ca_15650,LOC101489571
Ca_15651,LOC101490548
Ca_15652,LOC101490873
Ca_15653,LOC101490873
Ca_15654,LOC101491191
Ca_15655,LOC101491504
Ca_15656,LOC101507243
Ca_15657,LOC101492047
Ca_15658,LOC101507870
Ca_15659,LOC101492390
Ca_15660,CYP73A19
Ca_15661,LOC101503443
Ca_15663,LOC105851985
Ca_15666,LOC101509145
Ca_15667,LOC101494540
Ca_15668,LOC113784405
Ca_15669,LOC113785539
Ca_15670,LOC101495289
Ca_15671,LOC101495836
Ca_15672,LOC101504767
Ca_15673,LOC101496490
Ca_15674,LOC101497023
Ca_15675,LOC105852336
Ca_15676,LOC101497354
Ca_15677,LOC101498895
Ca_15678,LOC101499221
Ca_15679,LOC101499540
Ca_15680,LOC101509794
Ca_15681,LOC101500289
Ca_15682,LOC101500603
Ca_15683,LOC101500913
Ca_15684,LOC101501243
Ca_15685,LOC101501760
Ca_15686,LOC105852336
Ca_15687,LOC101502410
Ca_15688,LOC101503024
Ca_15689,LOC101490977
Ca_15690,LOC101503348
Ca_15691,LOC101503683
Ca_15692,LOC101504325
Ca_15693,LOC101504658
Ca_15694,ARF7
Ca_15695,LOC101511090
Ca_15696,LOC105852783
Ca_15697,LOC101496159
Ca_15698,LOC101511929
Ca_15699,LOC101496489
Ca_15700,LOC101512263
Ca_15701,LOC101512786
Ca_15702,LOC101513113
Ca_15703,LOC105852082
Ca_15704,LOC101498464
Ca_15705,LOC105852960
Ca_15706,LOC101513441
Ca_15707,LOC101513751
Ca_15708,LOC101514093
Ca_15709,LOC101514638
Ca_15710,LOC101515619
Ca_15711,LOC101488375
Ca_15712,LOC101499126
Ca_15713,LOC101489038
Ca_15714,LOC101488701
Ca_15715,LOC101489367
Ca_15716,LOC113785867
Ca_15717,LOC113787768
Ca_15718,LOC105851293
Ca_15719,LOC101493475
Ca_15720,LOC101489693
Ca_15721,LOC101499447
Ca_15722,LOC101499447
Ca_15723,LOC105852637
Ca_15724,LOC101500393
Ca_15725,LOC101490223
Ca_15726,LOC101503155
Ca_15727,LOC101490546
Ca_15728,LOC101491095
Ca_15729,LOC101491411
Ca_15731,LOC101491411
Ca_15733,LOC101491727
Ca_15734,LOC105851391
Ca_15735,LOC101492648
Ca_15736,LOC105851233
Ca_15737,LOC101495096
Ca_15738,LOC101492389
Ca_15739,LOC105852883
Ca_15740,LOC105852648
Ca_15741,LOC105852647
Ca_15742,LOC101493377
Ca_15743,LOC113784405
Ca_15744,LOC113785700
Ca_15745,LOC101493053
Ca_15746,LOC101513676
Ca_15747,LOC105852636
Ca_15748,LOC101501967
Ca_15749,LOC113787582
Ca_15750,LOC113784101
Ca_15751,rl5
Ca_15752,LOC101512687
Ca_15753,LOC113788175
Ca_15754,LOC101504561
Ca_15756,LOC101494859
Ca_15757,LOC101495183
Ca_15758,LOC113787582
Ca_15759,LOC101509770
Ca_15760,LOC113784101
Ca_15761,LOC101493015
Ca_15762,LOC101511789
Ca_15763,LOC101511465
Ca_15764,LOC101493015
Ca_15765,LOC101511153
Ca_15766,LOC101510832
Ca_15767,LOC101510505
Ca_15768,LOC101510177
Ca_15769,LOC101509859
Ca_15770,LOC101509859
Ca_15771,LOC101509859
Ca_15772,LOC101509859
Ca_15773,LOC105852058
Ca_15775,LOC101509536
Ca_15776,LOC113785753
Ca_15777,LOC101508895
Ca_15778,LOC101508379
Ca_15779,LOC105852719
Ca_15780,LOC101490092
Ca_15781,LOC101507531
Ca_15782,LOC113784245
Ca_15783,LOC101507214
Ca_15784,LOC101511649
Ca_15785,LOC105852983
Ca_15786,LOC101489451
Ca_15787,LOC101506450
Ca_15788,LOC101488788
Ca_15792,NAC56
Ca_15793,LOC101505582
Ca_15794,LOC101505253
Ca_15795,LOC105851391
Ca_15796,LOC101504720
Ca_15797,LOC101504402
Ca_15798,LOC113785867
Ca_15799,LOC113783979
Ca_15800,LOC113784225
Ca_15802,LOC101504094
Ca_15803,LOC101503766
Ca_15804,LOC101503232
Ca_15805,LOC101502898
Ca_15806,LOC101502582
Ca_15807,LOC101502582
Ca_15808,LOC101502266
Ca_15809,LOC101489388
Ca_15810,LOC101501092
Ca_15811,LOC101500137
Ca_15812,LOC101499811
Ca_15813,LOC101499811
Ca_15814,LOC101499292
Ca_15815,LOC101511858
Ca_15816,LOC101511858
Ca_15817,LOC101514712
Ca_15818,LOC101498972
Ca_15819,LOC101498645
Ca_15820,LOC101497774
Ca_15821,LOC101496995
Ca_15822,LOC105852719
Ca_15823,LOC101511858
Ca_15824,LOC101496683
Ca_15825,LOC101496354
Ca_15826,LOC101490486
Ca_15827,LOC101498992
Ca_15828,LOC101490977
Ca_15829,LOC113787582
Ca_15830,LOC101496147
Ca_15831,LOC101498992
Ca_15832,LOC101496147
Ca_15833,LOC101498992
Ca_15834,LOC101496809
Ca_15835,LOC113788080
Ca_15836,LOC101497800
Ca_15837,LOC101497241
Ca_15838,LOC101496917
Ca_15839,LOC101496595
Ca_15840,LOC101496266
Ca_15841,LOC101495277
Ca_15842,LOC101494732
Ca_15843,LOC101494222
Ca_15844,LOC101493687
Ca_15845,LOC101493365
Ca_15846,LOC101493040
Ca_15847,LOC101493040
Ca_15848,LOC101492474
Ca_15849,LOC101492134
Ca_15850,LOC101491619
Ca_15851,LOC101491296
Ca_15852,LOC101490982
Ca_15853,LOC101490657
Ca_15854,LOC101490001
Ca_15855,LOC113788080
Ca_15856,LOC101489682
Ca_15857,LOC101489356
Ca_15858,LOC101488690
Ca_15859,LOC101488364
Ca_15860,LOC101515163
Ca_15861,LOC101514838
